origin,temp,dewp,humid,wind_dir,wind_speed,precip,pressure,visib,time_hour
JFK,71.96,69.98,93.49,210.0,6.90468,0.0,1019.0,8.0,11/09/2013 03:00
JFK,73.04,71.06,93.52,230.0,11.5078,0.0,1018.8,8.0,11/09/2013 04:00
JFK,73.04,71.06,93.52,210.0,6.90468,0.0,1019.4,7.0,11/09/2013 05:00
JFK,71.96,69.98,93.49,210.0,8.05546,0.0,1020.1,6.0,11/09/2013 06:00
JFK,73.94,71.06,90.73,220.0,5.7539,0.0,1020.2,6.0,11/09/2013 07:00
JFK,78.08,71.96,81.5,240.0,8.05546,0.0,1020.3,6.0,11/09/2013 08:00
JFK,80.06,71.96,76.36,210.0,9.20624,0.0,1020.2,7.0,11/09/2013 09:00
JFK,82.94,71.96,69.53,200.0,9.20624,0.0,1019.8,7.0,11/09/2013 10:00
JFK,84.02,71.96,67.15,190.0,10.35702,0.0,1019.5,8.0,11/09/2013 11:00
JFK,84.92,71.96,65.23,180.0,8.05546,0.0,1019.2,8.0,11/09/2013 12:00
JFK,84.92,71.96,65.23,180.0,9.20624,0.0,1018.4,8.0,11/09/2013 13:00
JFK,86.0,71.06,61.12,180.0,14.96014,0.0,1017.9,9.0,11/09/2013 14:00
JFK,86.0,69.08,57.12,190.0,18.41248,0.0,1016.9,10.0,11/09/2013 15:00
JFK,82.94,69.08,63.03,180.0,21.86482,0.0,1016.2,10.0,11/09/2013 16:00
JFK,80.06,69.08,69.23,190.0,21.86482,0.0,1015.7,10.0,11/09/2013 17:00
JFK,78.08,69.98,76.19,190.0,16.11092,0.0,1016.8,9.0,11/09/2013 18:00
JFK,77.0,69.98,78.96,190.0,12.65858,0.0,1017.1,9.0,11/09/2013 19:00
JFK,75.92,69.98,81.85,190.0,12.65858,0.0,1017.3,9.0,11/09/2013 20:00
JFK,75.92,69.98,81.85,190.0,9.20624,0.0,1016.9,9.0,11/09/2013 21:00
JFK,75.02,69.08,81.79,210.0,6.90468,0.0,1016.9,9.0,11/09/2013 22:00
JFK,75.02,69.98,84.34,210.0,5.7539,0.0,1016.5,9.0,11/09/2013 23:00
JFK,73.04,69.08,87.41,180.0,8.05546,0.0,1015.7,8.0,12/09/2013 00:00
JFK,73.04,69.08,87.41,180.0,8.05546,0.0,1014.8,8.0,12/09/2013 01:00
JFK,73.04,69.08,87.41,190.0,9.20624,0.0,1014.9,8.0,12/09/2013 02:00
JFK,73.04,69.98,90.14,190.0,8.05546,0.0,1014.6,7.0,12/09/2013 03:00
JFK,73.04,69.08,87.41,180.0,8.05546,0.0,1014.4,7.0,12/09/2013 04:00
JFK,71.96,69.08,90.66,190.0,9.20624,0.0,1014.4,8.0,12/09/2013 05:00
JFK,71.96,69.08,90.66,190.0,6.90468,0.0,1014.2,6.0,12/09/2013 06:00
JFK,73.04,69.98,90.14,180.0,6.90468,0.0,1013.9,7.0,12/09/2013 07:00
JFK,75.02,69.98,84.34,190.0,8.05546,0.0,1013.7,7.0,12/09/2013 08:00
JFK,78.08,69.98,76.19,190.0,10.35702,0.0,1013.3,7.0,12/09/2013 09:00
JFK,77.0,69.98,78.96,190.0,9.20624,0.0,1012.8,8.0,12/09/2013 10:00
JFK,80.06,69.98,71.39,180.0,11.5078,0.0,1012.0,9.0,12/09/2013 11:00
JFK,82.04,69.98,66.93,180.0,16.11092,0.0,1011.5,9.0,12/09/2013 12:00
JFK,77.0,69.98,78.96,200.0,9.20624,0.0,1010.9,7.0,12/09/2013 13:00
JFK,75.2,69.8,88.51,210.0,18.41248,0.15,,7.0,12/09/2013 14:00
JFK,75.92,69.8,88.51,210.0,9.20624,0.0,,10.0,12/09/2013 15:00
JFK,77.0,71.06,81.92,180.0,16.11092,0.0,1007.2,9.0,12/09/2013 16:00
JFK,75.02,69.98,84.34,190.0,17.2617,0.0,1006.6,8.0,12/09/2013 17:00
JFK,73.94,69.98,87.45,180.0,12.65858,0.0,1005.9,7.0,12/09/2013 18:00
JFK,75.02,69.98,84.34,260.0,17.2617,0.0,,9.0,12/09/2013 19:00
JFK,71.6,66.92,86.77,280.0,12.65858,0.11,,10.0,12/09/2013 20:00
JFK,71.06,68.0,90.06,150.0,8.05546,0.03,1006.7,10.0,12/09/2013 21:00
JFK,69.98,66.92,90.02,220.0,6.90468,0.0,1006.7,10.0,12/09/2013 22:00
JFK,71.06,68.0,90.06,230.0,10.35702,0.0,1006.3,10.0,12/09/2013 23:00
JFK,71.06,68.0,90.06,260.0,8.05546,0.0,1005.6,10.0,13/09/2013 00:00
JFK,71.06,66.92,86.77,280.0,8.05546,0.0,1004.5,10.0,13/09/2013 01:00
JFK,71.06,66.02,84.1,290.0,5.7539,0.0,1004.4,10.0,13/09/2013 02:00
JFK,69.98,66.02,87.26,310.0,9.20624,0.01,1004.2,10.0,13/09/2013 03:00
JFK,69.08,66.02,89.98,340.0,6.90468,0.08,1004.3,5.0,13/09/2013 04:00
JFK,69.08,64.94,86.66,300.0,3.45234,0.0,1004.4,10.0,13/09/2013 05:00
JFK,68.0,64.94,89.94,280.0,6.90468,0.0,1004.7,10.0,13/09/2013 06:00
JFK,69.98,66.02,87.26,260.0,6.90468,0.0,1005.0,10.0,13/09/2013 07:00
JFK,73.04,64.04,73.41,310.0,10.35702,0.0,1004.8,10.0,13/09/2013 08:00
JFK,73.94,60.08,61.92,340.0,10.35702,0.0,1004.8,10.0,13/09/2013 09:00
JFK,75.02,59.0,57.47,320.0,13.80936,0.0,1005.0,10.0,13/09/2013 10:00
JFK,73.94,55.94,53.37,320.0,14.96014,0.0,1005.3,10.0,13/09/2013 11:00
JFK,73.04,55.94,55.01,310.0,14.96014,0.0,1005.3,10.0,13/09/2013 12:00
JFK,75.92,57.02,51.94,320.0,12.65858,0.0,1004.7,10.0,13/09/2013 13:00
JFK,78.08,55.04,45.0,290.0,14.96014,0.0,1004.7,10.0,13/09/2013 14:00
JFK,78.08,53.06,41.86,280.0,6.90468,0.0,1004.5,10.0,13/09/2013 15:00
JFK,75.92,53.96,46.47,320.0,19.56326,0.0,1005.1,10.0,13/09/2013 16:00
JFK,75.92,53.06,44.97,330.0,16.11092,0.0,1005.9,10.0,13/09/2013 17:00
JFK,71.6,55.4,56.63,350.0,17.2617,0.0,,10.0,13/09/2013 18:00
JFK,69.08,50.0,50.6,330.0,20.71404,0.0,1008.3,10.0,13/09/2013 19:00
JFK,66.92,48.92,52.35,320.0,14.96014,0.0,1009.1,10.0,13/09/2013 20:00
JFK,64.04,48.02,55.95,330.0,18.41248,0.0,1009.9,10.0,13/09/2013 21:00
JFK,62.06,48.02,59.99,330.0,14.96014,0.0,1010.7,10.0,13/09/2013 22:00
JFK,60.98,48.02,62.33,320.0,13.80936,0.0,1011.0,10.0,13/09/2013 23:00
JFK,60.08,46.94,61.79,320.0,13.80936,0.0,1011.1,10.0,14/09/2013 00:00
JFK,57.92,46.04,64.52,320.0,13.80936,0.0,1011.7,10.0,14/09/2013 01:00
JFK,57.92,46.04,64.52,320.0,12.65858,0.0,1011.9,10.0,14/09/2013 02:00
JFK,57.02,44.96,63.97,320.0,12.65858,0.0,1012.3,10.0,14/09/2013 03:00
JFK,55.94,44.96,66.52,320.0,12.65858,0.0,1012.8,10.0,14/09/2013 04:00
JFK,55.04,44.96,68.73,320.0,16.11092,0.0,1013.5,10.0,14/09/2013 05:00
JFK,55.04,44.06,66.41,340.0,12.65858,0.0,1013.9,10.0,14/09/2013 06:00
JFK,57.02,44.06,61.81,330.0,14.96014,0.0,1014.4,10.0,14/09/2013 07:00
JFK,60.08,44.06,55.39,330.0,14.96014,0.0,1014.6,10.0,14/09/2013 08:00
JFK,62.06,44.06,51.64,330.0,10.35702,0.0,1015.4,10.0,14/09/2013 09:00
JFK,64.04,44.06,48.17,320.0,16.11092,0.0,1015.4,10.0,14/09/2013 10:00
JFK,64.94,44.06,46.67,320.0,10.35702,0.0,1015.5,10.0,14/09/2013 11:00
JFK,66.02,44.96,46.52,330.0,11.5078,0.0,1015.7,10.0,14/09/2013 12:00
JFK,66.02,44.96,46.52,10.0,11.5078,0.0,1015.8,10.0,14/09/2013 13:00
JFK,69.08,44.06,40.45,300.0,10.35702,0.0,1015.6,10.0,14/09/2013 14:00
JFK,69.08,44.06,40.45,290.0,13.80936,0.0,1016.0,10.0,14/09/2013 15:00
JFK,66.02,44.96,46.52,270.0,14.96014,0.0,1016.6,10.0,14/09/2013 16:00
JFK,66.92,44.96,45.09,320.0,12.65858,0.0,1016.9,10.0,14/09/2013 17:00
JFK,64.04,44.96,49.85,310.0,14.96014,0.0,1017.7,10.0,14/09/2013 18:00
JFK,60.98,44.96,55.52,300.0,12.65858,0.0,1018.6,10.0,14/09/2013 19:00
JFK,60.08,44.06,55.39,310.0,11.5078,0.0,1019.5,10.0,14/09/2013 20:00
JFK,59.0,42.98,55.24,310.0,10.35702,0.0,1019.9,10.0,14/09/2013 21:00
JFK,57.92,44.06,59.84,310.0,9.20624,0.0,1020.1,10.0,14/09/2013 22:00
JFK,57.02,44.06,61.81,310.0,9.20624,0.0,1020.3,10.0,14/09/2013 23:00
JFK,55.94,44.06,64.28,320.0,8.05546,0.0,1020.6,10.0,15/09/2013 00:00
JFK,55.04,44.06,66.41,320.0,6.90468,0.0,1020.8,10.0,15/09/2013 01:00
JFK,53.96,44.06,69.08,330.0,4.60312,0.0,1020.8,10.0,15/09/2013 02:00
JFK,53.06,42.98,68.5,310.0,4.60312,0.0,1021.2,10.0,15/09/2013 03:00
JFK,53.06,42.98,68.5,310.0,6.90468,0.0,1021.3,10.0,15/09/2013 04:00
JFK,53.06,42.98,68.5,310.0,6.90468,0.0,1021.9,10.0,15/09/2013 05:00
JFK,53.06,44.06,71.4,320.0,8.05546,0.0,1022.4,10.0,15/09/2013 06:00
JFK,55.94,44.96,66.52,320.0,4.60312,0.0,1022.7,10.0,15/09/2013 07:00
JFK,60.08,44.06,55.39,0.0,0.0,0.0,1023.2,10.0,15/09/2013 08:00
JFK,62.96,42.08,46.37,310.0,8.05546,0.0,1023.6,10.0,15/09/2013 09:00
JFK,64.94,39.92,39.79,320.0,5.7539,0.0,1023.3,10.0,15/09/2013 10:00
JFK,66.92,39.02,35.87,260.0,8.05546,0.0,1022.9,10.0,15/09/2013 11:00
JFK,69.98,41.0,34.87,230.0,11.5078,0.0,1022.4,10.0,15/09/2013 12:00
JFK,69.08,46.04,43.61,210.0,11.5078,0.0,1021.6,10.0,15/09/2013 13:00
JFK,69.98,44.96,40.59,210.0,12.65858,0.0,1021.1,10.0,15/09/2013 14:00
JFK,71.06,42.98,36.28,230.0,14.96014,0.0,1020.4,10.0,15/09/2013 15:00
JFK,68.0,51.98,56.51,180.0,11.5078,0.0,1020.0,10.0,15/09/2013 16:00
JFK,66.92,53.06,61.03,180.0,13.80936,0.0,1019.8,10.0,15/09/2013 17:00
JFK,66.02,55.04,67.69,180.0,12.65858,0.0,1019.4,10.0,15/09/2013 18:00
JFK,66.02,55.94,69.94,190.0,9.20624,0.0,1019.6,10.0,15/09/2013 19:00
JFK,64.94,57.92,77.99,200.0,11.5078,0.0,1019.7,10.0,15/09/2013 20:00
JFK,64.94,57.92,77.99,200.0,9.20624,0.0,1019.7,10.0,15/09/2013 21:00
JFK,64.04,55.04,72.53,220.0,13.80936,0.0,1019.9,10.0,15/09/2013 22:00
JFK,64.04,53.96,69.72,230.0,14.96014,0.0,1019.8,10.0,15/09/2013 23:00
JFK,64.04,55.04,72.53,220.0,9.20624,0.0,1019.4,10.0,16/09/2013 00:00
JFK,62.06,55.94,80.34,220.0,6.90468,0.0,1018.8,10.0,16/09/2013 01:00
JFK,62.06,55.94,80.34,210.0,5.7539,0.0,1018.4,10.0,16/09/2013 02:00
JFK,60.98,57.02,86.79,200.0,6.90468,0.0,1018.3,10.0,16/09/2013 03:00
JFK,62.96,57.02,80.93,220.0,9.20624,0.0,1017.8,10.0,16/09/2013 04:00
JFK,64.04,59.0,83.66,240.0,8.05546,0.0,1017.7,10.0,16/09/2013 05:00
JFK,64.04,57.92,80.49,260.0,11.5078,0.0,1017.9,10.0,16/09/2013 06:00
JFK,64.94,57.92,77.99,280.0,6.90468,0.0,1018.5,10.0,16/09/2013 07:00
JFK,64.04,57.02,77.92,300.0,10.35702,0.0,1018.4,10.0,16/09/2013 08:00
JFK,62.96,57.02,80.93,340.0,12.65858,0.01,1019.1,8.0,16/09/2013 09:00
JFK,64.04,55.94,74.94,10.0,5.7539,0.0,1019.2,10.0,16/09/2013 10:00
JFK,64.94,55.04,70.28,360.0,6.90468,0.0,1018.9,10.0,16/09/2013 11:00
JFK,64.94,53.06,65.37,10.0,9.20624,0.01,1018.7,10.0,16/09/2013 12:00
JFK,68.0,51.98,56.51,360.0,5.7539,0.0,1018.5,10.0,16/09/2013 13:00
JFK,71.96,51.08,47.75,40.0,6.90468,0.0,1018.2,10.0,16/09/2013 14:00
JFK,75.02,46.94,36.9,360.0,16.11092,0.0,1017.7,10.0,16/09/2013 15:00
JFK,73.04,48.02,41.07,360.0,11.5078,0.0,1018.3,10.0,16/09/2013 16:00
JFK,69.98,48.02,45.57,360.0,12.65858,0.0,1018.8,10.0,16/09/2013 17:00
JFK,66.92,50.0,54.51,10.0,11.5078,0.0,1019.6,10.0,16/09/2013 18:00
JFK,66.02,50.0,56.23,360.0,11.5078,0.0,1020.1,10.0,16/09/2013 19:00
JFK,66.02,50.0,56.23,340.0,8.05546,0.0,1021.1,10.0,16/09/2013 20:00
JFK,64.94,50.0,58.39,10.0,11.5078,0.0,1021.9,10.0,16/09/2013 21:00
JFK,62.06,50.0,64.59,10.0,18.41248,0.0,1022.9,10.0,16/09/2013 22:00
JFK,60.08,44.96,57.33,10.0,12.65858,0.0,1023.8,10.0,16/09/2013 23:00
JFK,57.02,44.06,61.81,360.0,18.41248,0.0,1024.9,10.0,17/09/2013 00:00
JFK,55.94,41.0,57.14,360.0,14.96014,0.0,1025.6,10.0,17/09/2013 01:00
JFK,53.96,39.92,58.89,360.0,17.2617,0.0,1025.9,10.0,17/09/2013 02:00
JFK,51.98,35.06,52.32,20.0,17.2617,0.0,1026.6,10.0,17/09/2013 03:00
JFK,51.08,33.08,49.97,30.0,21.86482,0.0,1026.9,10.0,17/09/2013 04:00
JFK,50.0,33.98,53.92,30.0,17.2617,0.0,1027.7,10.0,17/09/2013 05:00
JFK,48.92,35.06,58.61,20.0,11.5078,0.0,1028.8,10.0,17/09/2013 06:00
JFK,51.98,35.06,52.32,20.0,20.71404,0.0,1029.2,10.0,17/09/2013 07:00
JFK,55.04,33.98,44.8,30.0,14.96014,0.0,1029.8,10.0,17/09/2013 08:00
JFK,57.02,33.98,41.7,30.0,20.71404,0.0,1030.3,10.0,17/09/2013 09:00
JFK,59.0,32.0,35.87,20.0,17.2617,0.0,1030.7,10.0,17/09/2013 10:00
JFK,60.98,33.08,34.91,40.0,14.96014,0.0,1030.6,10.0,17/09/2013 11:00
JFK,62.06,33.08,33.6,20.0,13.80936,0.0,1029.9,10.0,17/09/2013 12:00
JFK,62.96,33.08,32.55,50.0,4.60312,0.0,1029.7,10.0,17/09/2013 13:00
JFK,64.94,32.0,29.08,50.0,9.20624,0.0,1028.9,10.0,17/09/2013 14:00
JFK,64.94,32.0,29.08,50.0,11.5078,0.0,1028.4,10.0,17/09/2013 15:00
JFK,64.94,33.08,30.37,,3.45234,0.0,1028.2,10.0,17/09/2013 16:00
JFK,64.94,33.98,31.48,30.0,5.7539,0.0,1028.0,10.0,17/09/2013 17:00
JFK,60.08,39.02,45.6,150.0,6.90468,0.0,1027.9,10.0,17/09/2013 18:00
JFK,57.92,41.0,53.2,140.0,3.45234,0.0,1028.0,10.0,17/09/2013 19:00
JFK,57.02,42.08,57.29,0.0,0.0,0.0,1028.3,10.0,17/09/2013 20:00
JFK,57.92,42.08,55.47,0.0,0.0,0.0,1028.1,10.0,17/09/2013 21:00
JFK,55.94,42.08,59.58,0.0,0.0,0.0,1028.1,10.0,17/09/2013 22:00
JFK,55.04,42.98,63.72,30.0,3.45234,0.0,1028.1,10.0,17/09/2013 23:00
JFK,51.98,42.98,71.28,0.0,0.0,0.0,1028.1,10.0,18/09/2013 00:00
JFK,51.98,42.98,71.28,0.0,0.0,0.0,1028.0,10.0,18/09/2013 01:00
JFK,51.08,44.96,79.48,0.0,0.0,0.0,1027.6,10.0,18/09/2013 02:00
JFK,55.04,44.96,68.73,0.0,0.0,0.0,1027.4,10.0,18/09/2013 03:00
JFK,51.98,42.08,68.86,0.0,0.0,0.0,1027.3,10.0,18/09/2013 04:00
JFK,51.98,42.08,68.86,330.0,3.45234,0.0,1027.3,10.0,18/09/2013 05:00
JFK,51.98,42.08,68.86,350.0,3.45234,0.0,1027.5,10.0,18/09/2013 06:00
JFK,55.94,44.96,66.52,340.0,4.60312,0.0,1027.6,10.0,18/09/2013 07:00
JFK,60.98,42.08,49.73,330.0,6.90468,0.0,1027.4,10.0,18/09/2013 08:00
JFK,64.04,39.02,39.65,310.0,6.90468,0.0,1027.4,10.0,18/09/2013 09:00
JFK,64.94,39.92,39.79,230.0,6.90468,0.0,1026.9,10.0,18/09/2013 10:00
JFK,66.02,39.92,38.32,250.0,6.90468,0.0,1026.5,10.0,18/09/2013 11:00
JFK,66.92,41.0,38.74,250.0,8.05546,0.0,1025.8,10.0,18/09/2013 12:00
JFK,68.0,42.08,38.91,200.0,10.35702,0.0,1025.1,10.0,18/09/2013 13:00
JFK,69.98,39.92,33.44,240.0,11.5078,0.0,1024.5,10.0,18/09/2013 14:00
JFK,69.08,46.04,43.61,190.0,13.80936,0.0,1024.0,10.0,18/09/2013 15:00
JFK,66.02,48.02,52.22,180.0,11.5078,0.0,1023.6,10.0,18/09/2013 16:00
JFK,64.04,48.92,57.87,190.0,13.80936,0.0,1023.3,10.0,18/09/2013 17:00
JFK,62.06,50.0,64.59,200.0,11.5078,0.0,1023.1,10.0,18/09/2013 18:00
JFK,62.06,51.08,67.24,200.0,12.65858,0.0,1023.1,10.0,18/09/2013 19:00
JFK,62.06,51.98,69.51,210.0,11.5078,0.0,1023.2,10.0,18/09/2013 20:00
JFK,62.06,51.98,69.51,220.0,11.5078,0.0,1023.1,10.0,18/09/2013 21:00
JFK,60.08,51.08,72.13,230.0,11.5078,0.0,1023.3,10.0,18/09/2013 22:00
JFK,59.0,51.08,74.96,240.0,9.20624,0.0,1023.0,10.0,18/09/2013 23:00
JFK,59.0,51.08,74.96,240.0,11.5078,0.0,1023.0,10.0,19/09/2013 00:00
JFK,57.92,51.08,77.92,240.0,10.35702,0.0,1022.9,10.0,19/09/2013 01:00
JFK,57.92,51.08,77.92,250.0,11.5078,0.0,1022.4,10.0,19/09/2013 02:00
JFK,55.94,50.0,80.4,250.0,9.20624,0.0,1022.1,10.0,19/09/2013 03:00
JFK,57.02,50.0,77.32,250.0,9.20624,0.0,1022.2,10.0,19/09/2013 04:00
JFK,55.94,50.0,80.4,260.0,8.05546,0.0,1022.2,10.0,19/09/2013 05:00
JFK,55.94,50.0,80.4,260.0,6.90468,0.0,1022.5,10.0,19/09/2013 06:00
JFK,60.08,50.0,69.29,250.0,8.05546,0.0,1022.3,10.0,19/09/2013 07:00
JFK,62.96,50.0,62.58,250.0,8.05546,0.0,1022.3,10.0,19/09/2013 08:00
JFK,66.02,48.92,54.01,250.0,8.05546,0.0,1022.3,10.0,19/09/2013 09:00
JFK,69.08,48.02,46.99,240.0,8.05546,0.0,1021.8,10.0,19/09/2013 10:00
JFK,71.06,46.04,40.76,230.0,8.05546,0.0,1021.5,10.0,19/09/2013 11:00
JFK,73.04,50.0,44.23,220.0,11.5078,0.0,1021.3,10.0,19/09/2013 12:00
JFK,73.04,46.94,39.44,210.0,12.65858,0.0,1020.6,10.0,19/09/2013 13:00
JFK,73.04,51.08,46.04,190.0,13.80936,0.0,1019.9,10.0,19/09/2013 14:00
JFK,73.04,51.08,46.04,190.0,14.96014,0.0,1019.6,10.0,19/09/2013 15:00
JFK,69.98,51.98,52.8,180.0,16.11092,0.0,1019.3,10.0,19/09/2013 16:00
JFK,68.0,53.96,60.77,190.0,14.96014,0.0,1019.2,10.0,19/09/2013 17:00
JFK,66.02,55.04,67.69,190.0,13.80936,0.0,1019.4,10.0,19/09/2013 18:00
JFK,64.94,57.02,75.51,190.0,12.65858,0.0,1019.6,10.0,19/09/2013 19:00
JFK,64.94,57.02,75.51,200.0,11.5078,0.0,1019.9,10.0,19/09/2013 20:00
JFK,64.04,57.02,77.92,220.0,9.20624,0.0,1019.7,10.0,19/09/2013 21:00
JFK,60.98,55.94,83.47,220.0,5.7539,0.0,1019.4,10.0,19/09/2013 22:00
JFK,62.06,55.94,80.34,220.0,6.90468,0.0,1019.1,10.0,19/09/2013 23:00
JFK,60.08,55.04,83.41,230.0,8.05546,0.0,1018.9,10.0,20/09/2013 00:00
JFK,60.98,55.94,83.47,250.0,9.20624,0.0,1018.9,10.0,20/09/2013 01:00
JFK,60.98,55.04,80.78,260.0,10.35702,0.0,1019.0,10.0,20/09/2013 02:00
JFK,60.08,55.04,83.41,260.0,6.90468,0.0,1019.0,10.0,20/09/2013 03:00
JFK,57.92,53.96,86.63,250.0,3.45234,0.0,1019.0,10.0,20/09/2013 04:00
JFK,57.02,53.96,89.48,250.0,4.60312,0.0,1019.0,10.0,20/09/2013 05:00
JFK,57.92,55.04,90.11,250.0,5.7539,0.0,1019.3,10.0,20/09/2013 06:00
JFK,62.06,57.92,86.29,240.0,5.7539,0.0,1019.3,10.0,20/09/2013 07:00
JFK,64.94,57.02,75.51,0.0,0.0,0.0,1019.1,10.0,20/09/2013 08:00
JFK,69.08,57.02,65.44,230.0,4.60312,0.0,1019.2,10.0,20/09/2013 09:00
JFK,71.96,57.02,59.32,180.0,5.7539,0.0,1019.4,10.0,20/09/2013 10:00
JFK,73.94,55.94,53.37,210.0,9.20624,0.0,1018.9,10.0,20/09/2013 11:00
JFK,75.02,55.94,51.47,180.0,9.20624,0.0,1018.7,10.0,20/09/2013 12:00
JFK,75.02,53.96,47.89,180.0,11.5078,0.0,1018.0,10.0,20/09/2013 13:00
JFK,73.94,53.96,49.66,180.0,12.65858,0.0,1017.7,10.0,20/09/2013 14:00
JFK,73.94,53.96,49.66,170.0,12.65858,0.0,1017.1,10.0,20/09/2013 15:00
JFK,71.06,57.02,61.16,170.0,14.96014,0.0,1017.1,10.0,20/09/2013 16:00
JFK,69.08,59.0,70.26,160.0,11.5078,0.0,1017.3,10.0,20/09/2013 17:00
JFK,66.92,59.0,75.69,170.0,10.35702,0.0,1017.0,10.0,20/09/2013 18:00
JFK,66.02,59.0,78.08,180.0,9.20624,0.0,1016.9,10.0,20/09/2013 19:00
JFK,66.02,59.0,78.08,170.0,8.05546,0.0,1016.8,10.0,20/09/2013 20:00
JFK,64.94,59.0,81.07,180.0,8.05546,0.0,1016.9,10.0,20/09/2013 21:00
JFK,64.04,60.08,86.95,200.0,6.90468,0.0,1016.8,10.0,20/09/2013 22:00
JFK,64.04,60.08,86.95,210.0,8.05546,0.0,1017.1,10.0,20/09/2013 23:00
JFK,64.04,60.08,86.95,180.0,8.05546,0.0,1016.8,10.0,21/09/2013 00:00
JFK,62.06,59.0,89.7,220.0,5.7539,0.0,1016.9,10.0,21/09/2013 01:00
JFK,60.98,57.92,89.65,210.0,4.60312,0.0,1016.3,10.0,21/09/2013 02:00
JFK,60.98,57.92,89.65,190.0,4.60312,0.0,1015.5,10.0,21/09/2013 03:00
JFK,59.0,57.02,93.13,0.0,0.0,0.0,1015.4,10.0,21/09/2013 04:00
JFK,59.0,57.02,93.13,180.0,4.60312,0.0,1015.2,10.0,21/09/2013 05:00
JFK,62.96,59.0,86.9,200.0,6.90468,0.0,1015.6,10.0,21/09/2013 06:00
JFK,64.04,60.08,86.95,0.0,0.0,0.0,1015.2,10.0,21/09/2013 07:00
JFK,66.02,60.98,83.79,0.0,0.0,0.0,1014.6,10.0,21/09/2013 08:00
JFK,66.92,62.06,84.38,140.0,4.60312,0.0,,10.0,21/09/2013 09:00
JFK,69.08,64.04,83.98,130.0,9.20624,0.0,1013.0,9.0,21/09/2013 10:00
JFK,68.0,66.02,93.38,170.0,10.35702,0.17,1012.5,6.0,21/09/2013 11:00
JFK,71.6,68.0,88.43,180.0,16.11092,0.01,,10.0,21/09/2013 12:00
JFK,73.94,64.94,73.49,170.0,20.71404,0.0,1010.8,10.0,21/09/2013 13:00
JFK,75.02,66.02,73.59,170.0,19.56326,0.0,1009.9,10.0,21/09/2013 14:00
JFK,73.04,66.02,78.65,170.0,19.56326,0.0,1009.1,10.0,21/09/2013 15:00
JFK,73.4,66.92,84.16,170.0,18.41248,0.0,,10.0,21/09/2013 16:00
JFK,71.06,66.02,84.1,160.0,18.41248,0.0,1008.3,10.0,21/09/2013 17:00
JFK,69.98,66.02,87.26,170.0,18.41248,0.0,1007.7,10.0,21/09/2013 18:00
JFK,69.98,66.92,90.02,160.0,17.2617,0.0,1007.6,10.0,21/09/2013 19:00
JFK,71.06,66.92,86.77,170.0,18.41248,0.0,1007.1,10.0,21/09/2013 20:00
JFK,71.06,66.92,86.77,160.0,16.11092,0.0,1006.5,10.0,21/09/2013 21:00
JFK,71.06,66.92,86.77,170.0,18.41248,0.0,1006.0,10.0,21/09/2013 22:00
JFK,69.08,66.92,92.83,180.0,17.2617,0.03,1005.4,6.0,21/09/2013 23:00
JFK,69.8,66.2,93.35,230.0,25.31716,0.1,,2.5,22/09/2013 00:00
JFK,66.2,64.4,96.9,270.0,11.5078,0.66,,2.5,22/09/2013 01:00
JFK,64.4,64.4,100.0,340.0,8.05546,0.43,,4.0,22/09/2013 02:00
JFK,64.04,60.98,89.78,20.0,5.7539,0.06,1004.4,10.0,22/09/2013 03:00
JFK,62.96,60.08,90.31,280.0,4.60312,0.03,1005.8,10.0,22/09/2013 04:00
JFK,64.04,60.08,86.95,310.0,6.90468,0.0,1005.9,10.0,22/09/2013 05:00
JFK,64.04,59.0,83.66,290.0,8.05546,0.0,1006.3,10.0,22/09/2013 06:00
JFK,64.04,57.02,77.92,310.0,13.80936,0.0,1006.8,10.0,22/09/2013 07:00
JFK,64.94,55.04,70.28,320.0,14.96014,0.0,1007.3,10.0,22/09/2013 08:00
JFK,66.92,48.02,50.62,340.0,18.41248,0.0,1007.7,10.0,22/09/2013 09:00
JFK,69.08,46.94,45.12,310.0,17.2617,0.0,1007.8,10.0,22/09/2013 10:00
JFK,69.98,46.04,42.29,300.0,16.11092,0.0,1007.9,10.0,22/09/2013 11:00
JFK,71.06,44.96,39.13,330.0,20.71404,0.0,1008.1,10.0,22/09/2013 12:00
JFK,71.06,44.96,39.13,300.0,18.41248,0.0,1007.7,10.0,22/09/2013 13:00
JFK,69.98,42.98,37.64,320.0,17.2617,0.0,1008.0,10.0,22/09/2013 14:00
JFK,69.08,42.98,38.81,330.0,17.2617,0.0,1008.2,10.0,22/09/2013 15:00
JFK,68.0,42.08,38.91,320.0,19.56326,0.0,1008.6,10.0,22/09/2013 16:00
JFK,64.94,41.0,41.49,330.0,18.41248,0.0,1009.1,10.0,22/09/2013 17:00
JFK,64.04,41.0,42.82,320.0,16.11092,0.0,1009.8,10.0,22/09/2013 18:00
JFK,62.96,42.98,48.0,310.0,17.2617,0.0,1010.7,10.0,22/09/2013 19:00
JFK,60.98,42.08,49.73,320.0,21.86482,0.0,1011.4,10.0,22/09/2013 20:00
JFK,59.0,42.08,53.36,330.0,19.56326,0.0,1012.1,10.0,22/09/2013 21:00
JFK,57.92,42.08,55.47,340.0,16.11092,0.0,1012.8,10.0,22/09/2013 22:00
JFK,55.94,39.92,54.8,350.0,16.11092,0.0,1013.0,10.0,22/09/2013 23:00
JFK,55.04,39.02,54.67,340.0,11.5078,0.0,1013.3,10.0,23/09/2013 00:00
