wind_speed,visibility,precip,pressure,takeoff_risk,landing_risk,enroute_risk
17.2617,10.0,0.0,1020.0,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1021.0,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1021.9,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1022.8,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1023.3,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1023.3,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1022.9,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1022.7,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1021.6,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1020.9,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1019.9,LOW RISK,MODERATE RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1019.3,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1018.9,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1017.9,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1017.8,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1017.4,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1016.8,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1016.8,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1016.2,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1015.6,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1015.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1014.8,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1014.7,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1014.4,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1014.2,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1014.7,LOW RISK,LOW RISK,ENROUTE SAFE 
23.0156,10.0,0.0,1016.0,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1020.3,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1020.7,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1021.1,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1022.0,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1022.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1023.0,LOW RISK,LOW RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1023.7,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1024.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1025.1,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1025.6,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1025.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1025.7,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1025.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1025.8,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1025.9,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1025.8,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1026.0,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1026.3,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1026.9,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1027.7,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1028.3,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1028.5,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1028.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1028.0,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1027.3,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1027.2,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1026.7,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1026.6,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1026.7,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1027.1,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1028.1,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1027.9,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1027.9,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1027.7,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1027.4,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1026.8,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1026.1,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1025.2,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1024.6,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1024.0,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1024.1,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1024.1,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1024.4,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1024.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1024.9,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1025.0,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1024.7,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1024.4,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1023.3,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1022.5,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1022.2,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1021.9,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1022.3,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1022.4,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1023.1,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1023.1,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1023.2,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1023.2,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1023.3,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1023.5,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1023.4,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1023.2,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1023.3,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1023.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1023.5,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1023.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1024.1,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1024.2,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1024.5,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1024.8,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1025.2,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1024.7,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1023.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1022.9,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1022.6,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1022.3,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1022.5,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1022.6,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1023.0,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1022.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1023.4,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1023.6,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1023.7,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1024.3,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1024.5,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1024.2,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1025.1,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1024.9,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1024.9,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1025.0,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.02,1025.9,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,7.0,0.02,1026.8,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,9.0,0.04,1026.8,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1026.9,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1027.5,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1027.6,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1026.7,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1026.5,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1026.2,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1026.7,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1026.7,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1026.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1026.6,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1026.7,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1026.4,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,5.0,0.0,1026.2,LOW RISK,LOW RISK,ENROUTE CAUTION
0.0,6.0,0.0,1026.4,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,6.0,0.0,1026.0,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,6.0,0.0,1025.7,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,6.0,0.0,1025.3,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,5.0,0.0,1025.1,LOW RISK,LOW RISK,ENROUTE CAUTION
4.60312,5.0,0.0,1024.6,LOW RISK,LOW RISK,ENROUTE CAUTION
4.60312,5.0,0.0,1024.4,LOW RISK,LOW RISK,ENROUTE CAUTION
5.7539,7.0,0.0,1024.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,7.0,0.0,1023.7,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,8.0,0.0,1023.4,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1022.6,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1021.9,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,1.0,0.0,1015.0,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8.05546,0.5,0.0,1012.3,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
9.20624,1.0,0.01,1011.3,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10.35702,0.5,0.0,1008.0,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
18.41248,0.12,0.0,1006.7,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
25.31716,0.12,0.0,1005.1,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
26.46794,0.12,0.01,1003.8,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
23.0156,1.0,0.13,1003.7,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
11.5078,10.0,0.0,1004.7,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1005.4,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1005.6,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1005.2,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1004.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1004.0,LOW RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1003.7,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1003.5,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1003.6,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1004.1,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1004.9,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1006.0,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1006.4,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1006.6,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1007.2,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1007.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1008.0,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1008.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1008.9,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1009.5,LOW RISK,LOW RISK,ENROUTE SAFE 
21.86482,10.0,0.0,1010.5,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
26.46794,10.0,0.0,1011.8,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
24.16638,10.0,0.0,1012.6,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
23.0156,10.0,0.0,1013.8,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1015.3,LOW RISK,LOW RISK,ENROUTE SAFE 
25.31716,10.0,0.0,1016.0,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
24.16638,10.0,0.0,1016.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
25.31716,10.0,0.0,1016.9,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
23.0156,10.0,0.0,1017.2,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
28.7695,10.0,0.0,1017.1,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
21.86482,10.0,0.0,1017.8,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
26.46794,10.0,0.0,1018.5,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
27.61872,10.0,0.0,1019.6,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
26.46794,10.0,0.0,1020.0,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
17.2617,10.0,0.0,1021.0,LOW RISK,LOW RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1022.5,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1023.9,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
21.86482,10.0,0.0,1024.5,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1025.3,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1026.0,LOW RISK,MODERATE RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1027.1,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1027.6,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1027.9,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1028.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1029.3,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1030.1,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1031.0,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1031.7,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1032.7,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1033.3,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1033.9,LOW RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1034.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1035.0,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1034.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1034.7,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1034.6,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1034.7,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1034.9,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1035.1,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1035.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1035.8,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1036.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1036.2,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1036.5,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1036.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1036.7,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1037.1,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1036.9,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1036.8,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1036.7,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1036.7,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1036.6,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1036.8,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1036.6,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1036.5,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1036.4,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1036.0,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1035.1,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1033.6,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1033.1,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1032.7,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1032.5,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1032.2,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1032.2,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1031.0,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1030.5,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1030.4,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1029.8,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1028.9,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1028.4,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1026.2,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1024.8,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1024.1,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.01,1023.0,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,5.0,0.03,1020.9,LOW RISK,LOW RISK,ENROUTE CAUTION
11.5078,7.0,0.0,1018.7,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1017.3,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1016.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1016.1,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1015.8,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1015.4,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1015.0,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1014.6,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1013.9,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1013.5,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,9.0,0.0,1013.0,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1013.2,LOW RISK,LOW RISK,ENROUTE SAFE 
23.0156,10.0,0.0,1013.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1014.2,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1014.5,LOW RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1015.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
25.31716,10.0,0.0,1015.6,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
21.86482,10.0,0.0,1016.5,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1016.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1017.1,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1017.0,LOW RISK,MODERATE RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1016.4,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1015.7,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1014.8,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1013.9,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1013.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1013.2,LOW RISK,LOW RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1013.2,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1013.5,LOW RISK,MODERATE RISK,ENROUTE SAFE 
24.16638,10.0,0.0,1013.7,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
26.46794,7.0,0.0,1014.2,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
21.86482,10.0,0.0,1015.7,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
24.16638,10.0,0.0,1016.1,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1016.2,LOW RISK,LOW RISK,ENROUTE SAFE 
23.0156,10.0,0.0,1016.4,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
25.31716,10.0,0.0,1017.1,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
28.7695,10.0,0.0,1017.9,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
27.61872,10.0,0.0,1017.8,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
24.16638,10.0,0.0,1018.4,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
26.46794,10.0,0.0,1018.7,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
25.31716,10.0,0.0,1019.6,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
20.71404,10.0,0.0,1020.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
26.46794,10.0,0.0,1020.4,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
27.61872,10.0,0.0,1021.2,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
36.82496,10.0,0.0,1021.5,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
34.5234,10.0,0.0,1021.5,HIGH RISK,HIGH RISK,ENROUTE CAUTION
29.92028,10.0,0.0,1021.4,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
29.92028,10.0,0.0,1021.8,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
28.7695,10.0,0.0,1023.3,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
24.16638,10.0,0.0,1024.1,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1025.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1026.6,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1027.3,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1027.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1028.3,LOW RISK,LOW RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1028.4,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1028.7,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1029.1,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1029.4,LOW RISK,MODERATE RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1029.4,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1029.6,LOW RISK,LOW RISK,ENROUTE SAFE 
